publishedAt,elapsedDays,title,channelTitle,category,topicCategories,duration,licensedContent,viewCount,likeCount,commentCount,avgDailyViews,engagementRate,isTrending
2024-06-11T17:02:34Z,182.914,Become a Black Ops icon 👨,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT21S,True,172309,16130,447,942.02,0.0962,0
2023-08-22T21:07:23Z,476.744,Campaign Premiere | Call of Duty: Modern Warfare III,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT16S,True,169932,12840,259,356.44,0.0771,0
2023-03-09T23:33:48Z,642.6423,#ModernWarfare II Season 2.5 #Shredder Teaser | #CallOfDuty,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT15S,True,156782,7715,259,243.96,0.0509,0
2023-08-09T15:00:35Z,489.9987,Modern Warfare III - Makarov Reveal Trailer,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Entertainment', 'Strategy video game']",PT16S,True,152415,15582,410,311.05,0.1049,0
2023-09-22T17:05:56Z,445.9117,If you see Mace in your crosshairs... RUN 😱🥊,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT15S,True,144051,8327,238,323.05,0.0595,0
2023-11-13T19:07:48Z,393.827,Sebastian Jern creates a first-class miniature of Terminal to celebrate the take-off of #MW3 👨‍✈️,Call of Duty,Gaming,['Entertainment'],PT22S,True,141807,7839,131,360.07,0.0562,0
2024-10-21T23:44:57Z,50.6346,The Replacer - Farewell post,Call of Duty,Gaming,['Entertainment'],PT41S,True,141536,16767,262,2795.24,0.1203,0
2024-06-17T17:08:45Z,176.9097,Round Based-Zombies. Omnimovement. Classic Prestige. Call of Duty: Black Ops 6 is changing the game.,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT35S,True,137852,10538,434,779.22,0.0796,0
2023-10-23T19:25:48Z,414.8145,When the lights go out Central Cee still shines bright 🔆 #MW3,Call of Duty,Gaming,[],PT19S,True,136933,7428,266,330.11,0.0562,0
2023-08-03T22:05:30Z,495.7036,Got a rat problem? Hunt down your prey with the Whisker Tango Operator bundles 😼🐾,Call of Duty,Gaming,[],PT18S,True,135794,10031,379,273.94,0.0767,0
2022-10-07T22:05:49Z,795.7034,How we designed a new map for Modern Warfare 2 #modernwarfare2 #MWII #callofduty,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT54S,True,135665,8336,178,170.5,0.0628,0
2023-09-14T17:00:01Z,453.9158,Listening to 21 Savage 🤝 playing Call of Duty as 21 Savage,Call of Duty,Gaming,['Music'],PT32S,True,134796,6748,107,296.96,0.0509,0
2023-10-23T18:06:13Z,414.8698,Better hope Graves and Ghost don’t run into each other in The Lobby 💀 #MW3,Call of Duty,Gaming,['Entertainment'],PT17S,True,131620,8820,189,317.26,0.0684,0
2023-11-11T18:23:40Z,395.8577,Fit Check ✔️ Show us which of your carry forward skins you rocked on Day One of #MW3 #MWIII,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Video game culture']",PT8S,True,118339,8602,357,298.94,0.0757,0
2023-09-19T17:08:30Z,448.9099,Zombies Cinematic | Call of Duty: Modern Warfare III,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Entertainment', 'Role-playing video game']",PT16S,True,115577,8886,217,257.46,0.0788,0
2024-03-17T17:00:53Z,268.9152,The new St. Patrick’s Day Operator Bundle available now in #MW3 and #Warzone Season 2 Reloaded 🌈 🍀,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Video game culture']",PT12S,True,112552,7317,145,418.54,0.0663,0
2023-08-09T00:21:07Z,490.6095,The Unknown Caller has activated agents,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Video game culture']",PT58S,True,106210,6692,189,216.49,0.0648,0
2024-10-10T20:45:22Z,61.7593,There goes the neighborhood. Nuketown comes to #BlackOps6 on November 1 ☢️,Call of Duty,Gaming,[],PT20S,True,102188,12726,505,1654.62,0.1295,0
2024-08-28T18:06:07Z,104.8699,Check out what's in store for the most dedicated zombie slayers: #CODNext | #BlackOps6,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Video game culture']",PT38S,True,96998,7243,271,924.94,0.0775,0
2024-08-26T14:01:31Z,107.0397,Call of Duty: Black Ops 6 - Multiplayer Reveal Trailer,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT31S,True,96624,8361,215,902.69,0.0888,0
2023-11-17T19:05:18Z,389.8288,"Iconic maps, new journey 🗺️ Which are you voting for in #MW3?",Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Video game culture']",PT7S,True,96044,4801,185,246.37,0.0519,0
2023-12-23T20:16:15Z,353.7795,Frantic Frames creates a Modern Warfare Winter Wonderland ❄️,Call of Duty,Gaming,"['Entertainment', 'Film']",PT20S,True,94886,6218,114,268.21,0.0667,0
2023-09-15T17:10:05Z,452.9088,Behind the scenes with the COD-Father,Call of Duty,Gaming,"['Entertainment', 'Hip hop music']",PT19S,True,94803,5021,166,209.32,0.0547,0
2023-10-12T21:32:01Z,425.7269,Tattoo artist Jonny Hall brings the deeper themes of #MW3 to life with his unique UV Realism style,Call of Duty,Gaming,"['Hobby', 'Lifestyle (sociology)']",PT43S,True,91440,7495,120,214.79,0.0833,0
2024-06-08T17:00:00Z,185.887,I Met Nico in Real Life,Cash Marco,Entertainment,['Video game culture'],PT10M16S,True,4509494,79135,14254,24259.33,0.0207,0
2024-08-16T16:00:09Z,116.9286,I Killed The Akinator,Cash Marco,Entertainment,['Video game culture'],PT12M56S,True,1638586,21880,2285,14013.56,0.0147,0
2024-08-08T16:00:33Z,124.9283,Reacting to TikToks of Me,Cash Marco,Entertainment,['Humour'],PT11M7S,True,1564655,29204,10705,12524.42,0.0255,0
2024-09-10T17:00:31Z,91.8867,I Found Nico’s FIRST VIDEOS (PRIVATE),Cash Marco,Entertainment,['Video game culture'],PT12M50S,True,1510568,27584,7128,16439.46,0.023,0
2024-06-09T17:00:01Z,184.887,Cash’s Apartment Tour,Cash Marco,Entertainment,"['Hobby', 'Lifestyle (sociology)']",PT10M39S,True,1501358,45104,8258,8120.41,0.0355,0
2024-06-18T17:00:04Z,175.887,EATING ONLY GAS STATION FOOD FOR 24 HOURS!,Cash Marco,Entertainment,"['Food', 'Lifestyle (sociology)']",PT17M29S,True,1473211,40973,6057,8375.89,0.0319,0
2024-06-13T17:00:11Z,180.8869,DON’T Take This Survey Home Alone...,Cash Marco,Entertainment,['Video game culture'],PT11M32S,True,1327854,17121,3015,7340.8,0.0152,0
2024-06-15T17:00:38Z,178.8866,I Bought BANNED Amazon Products!,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT17M16S,True,1322370,22916,2877,7392.23,0.0195,0
2024-06-30T17:00:38Z,163.8866,EATING ONLY ONE COLOR FOOD FOR 24 HOURS!,Cash Marco,Entertainment,"['Food', 'Lifestyle (sociology)']",PT12M39S,True,1308084,20961,4283,7981.64,0.0193,0
2024-08-04T16:00:21Z,128.9284,i just got into another crash (footage),Cash Marco,Entertainment,[],PT12M26S,True,1222713,19807,3400,9483.66,0.019,0
2024-06-07T17:00:10Z,186.8869,A Day in the Life of Cash,Cash Marco,Entertainment,"['Lifestyle (sociology)', 'Physical fitness']",PT8M12S,True,1146080,23348,6447,6132.48,0.026,0
2024-07-14T16:00:23Z,149.9284,i crashed my lamborghini,Cash Marco,Entertainment,"['Lifestyle (sociology)', 'Vehicle']",PT15M50S,True,1131894,20732,3793,7549.56,0.0217,0
2024-08-05T16:00:55Z,127.928,I Defeated the Akinator,Cash Marco,Entertainment,['Video game culture'],PT11M19S,True,1132011,15226,1614,8848.81,0.0149,0
2024-07-28T16:00:37Z,135.9283,Cash Plays The AKINATOR…,Cash Marco,Entertainment,['Video game culture'],PT14M12S,True,1113292,18070,3245,8190.29,0.0191,0
2024-07-09T16:00:11Z,154.9286,VidCon is banning me after this,Cash Marco,Entertainment,[],PT16M43S,True,1063698,19879,4589,6865.73,0.023,0
2024-06-12T17:00:19Z,181.8868,"You Laugh, You Lose",Cash Marco,People & Blogs,"['Entertainment', 'Humour']",PT10M44S,True,1050469,18059,3685,5775.4,0.0207,0
2024-08-06T16:00:15Z,126.9285,Trying 10 BANNED AMAZON ITEMS!,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT15M47S,True,1013093,19770,1781,7981.6,0.0213,0
2024-10-05T17:00:22Z,66.8868,Poor Kid Becomes a RAP GOD,Cash Marco,Entertainment,"['Entertainment', 'Film']",PT24M25S,True,1009892,12369,2046,15098.52,0.0143,0
2024-06-23T17:00:25Z,170.8867,I Bought 100 CURSED Amazon Products!,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT15M25S,True,993782,31611,2720,5815.44,0.0345,0
2024-07-17T16:00:32Z,146.9283,Students Make Fun of SHORT Teacher,Cash Marco,Entertainment,"['Entertainment', 'Film']",PT16M27S,True,963472,15714,2733,6557.43,0.0191,0
2024-07-05T17:00:38Z,158.8866,My First Crush,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT17M29S,True,930963,19700,4209,5859.29,0.0257,0
2024-06-10T17:00:26Z,183.8867,Reading Hate Comments,Cash Marco,Entertainment,[],PT14M23S,True,915637,27154,17396,4979.35,0.0487,0
2024-09-12T17:00:37Z,89.8866,Streamer KID Caught CHEATING on Minecraft,Cash Marco,Entertainment,[],PT28M42S,True,921124,16166,2151,10247.62,0.0199,0
2024-09-15T17:00:04Z,86.887,How Food is ACTUALLY Made!,Cash Marco,Entertainment,"['Food', 'Lifestyle (sociology)']",PT11M55S,True,913520,12486,1199,10513.89,0.015,0
2024-06-11T17:00:10Z,182.8869,Eating the World’s SPICIEST vs SOUREST Food - Challenge,Cash Marco,Entertainment,"['Food', 'Lifestyle (sociology)']",PT12M41S,True,876686,24341,3970,4793.6,0.0323,0
2024-10-01T17:00:26Z,70.8867,I Got a Girlfriend on Jubilee,Cash Marco,Entertainment,"['Humour', 'Lifestyle (sociology)']",PT20M2S,False,819946,20609,4494,11566.99,0.0306,0
2024-07-27T16:00:11Z,136.9286,What If You Stopped Blinking?,Cash Marco,Entertainment,[],PT13M6S,True,793345,10266,3991,5793.86,0.018,0
2024-09-16T17:00:35Z,85.8866,This Kid is SCARED OF FOOD!,Cash Marco,Entertainment,"['Entertainment', 'Film']",PT18M47S,True,769474,12311,1136,8959.19,0.0175,0
2024-08-21T16:00:31Z,111.9283,Handsome Boy Wears HELMET to AVOID GIRLS at School,Cash Marco,Entertainment,"['Entertainment', 'Film']",PT24M9S,True,747522,13186,1573,6678.58,0.0197,0
2024-06-20T17:00:03Z,173.887,100% Completing ESCAPING THE PRISON (ALL ENDINGS),Cash Marco,Entertainment,"['Action-adventure game', 'Video game culture']",PT9M28S,True,723244,15367,1124,4159.28,0.0228,0
2024-09-25T17:00:03Z,76.887,Cash Googles Himself,Cash Marco,Entertainment,['Entertainment'],PT10M23S,True,719898,37309,4122,9363.07,0.0576,0
2024-06-14T17:00:05Z,179.887,i’m thinking of quitting,Cash Marco,Entertainment,"['Action game', 'Role-playing video game', 'Video game culture']",PT13M25S,True,716124,18018,6560,3980.97,0.0343,0
2024-08-20T16:00:26Z,112.9284,The EASIEST Test Ever! (*NOT EASY*),Cash Marco,Entertainment,[],PT21M36S,True,706077,6914,833,6252.43,0.011,0
2024-08-13T16:00:18Z,119.9285,10 MAGIC Products Magicians Don’t Want You To See!,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT14M55S,True,702035,20015,1814,5853.78,0.0311,0
2024-06-17T17:00:37Z,176.8866,TRY NOT TO LAUGH: WATER EDITION,Cash Marco,Entertainment,"['Entertainment', 'Humour']",PT11M41S,True,700141,11730,1866,3958.13,0.0194,0
2024-07-07T16:00:17Z,156.9285,Girl Gets SUSPENDED for Dress Code,Cash Marco,Entertainment,[],PT15M50S,True,673954,13360,2194,4294.66,0.0231,0
2024-10-10T17:00:21Z,61.8868,I'M BACK...,Cash Marco,Entertainment,['Humour'],PT2M28S,True,670690,27222,13316,10837.37,0.0604,0
2024-07-30T16:00:48Z,133.9281,Student With Down Syndrome Gets Bullied At School,Cash Marco,Entertainment,[],PT14M52S,True,677018,14117,3826,5055.09,0.0265,0
2024-10-09T17:00:46Z,62.8865,You Laugh = You Lose,Cash Marco,Entertainment,"['Humour', 'Lifestyle (sociology)']",PT12M4S,True,667409,8011,1078,10612.91,0.0136,0
2024-06-21T17:00:37Z,172.8866,How Much Money Do I Make?,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT15M53S,True,645823,14866,2248,3735.53,0.0265,0
2024-07-12T16:00:50Z,151.9281,Clips That Made IShowSpeed Famous,Cash Marco,Entertainment,['Humour'],PT8M2S,True,643765,11201,1564,4237.3,0.0198,0
2024-08-10T16:00:30Z,122.9283,50 Disturbing Things Found on Google Maps,Cash Marco,Entertainment,[],PT13M13S,True,624866,9062,1500,5083.17,0.0169,0
2024-08-18T16:00:02Z,114.9287,SHE WAS BULLIED FOR PLAYING ROBLOX?!,Cash Marco,Entertainment,[],PT20M32S,True,619943,12408,2218,5394.15,0.0236,0
2024-07-10T16:00:20Z,153.9284,Cash Watches All Skibidi Toilet Episodes 1-74 (Part 3),Cash Marco,Entertainment,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT19M1S,True,603982,10909,1712,3923.79,0.0209,0
2024-07-24T16:00:45Z,139.9282,Human Pain Comparison,Cash Marco,Entertainment,[],PT13M20S,True,590973,10581,2606,4223.4,0.0223,0
2024-07-03T17:00:09Z,160.8869,Cash Watches All Skibidi Toilet Episodes 1-74 (Part 2),Cash Marco,Entertainment,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT17M31S,True,559867,12937,2049,3479.88,0.0268,0
2024-08-01T16:00:25Z,131.9284,Eating the World’s Spiciest Gum (Can You Blow a Bubble?),Cash Marco,Entertainment,"['Food', 'Lifestyle (sociology)']",PT11M28S,True,558745,11531,2203,4235.21,0.0246,0
2024-07-31T16:00:18Z,132.9285,Clips That Made IShowSpeed Famous (Part 2),Cash Marco,Entertainment,['Humour'],PT9M38S,True,547606,11073,1290,4119.55,0.0226,0
2024-07-22T16:00:23Z,141.9284,Watching My First YouTube Videos,Cash Marco,Entertainment,['Video game culture'],PT13M4S,True,543775,11053,2503,3831.33,0.0249,0
2024-08-12T16:00:15Z,120.9285,My First Job,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT18M5S,True,543316,9814,1426,4492.87,0.0207,0
2024-08-17T16:00:52Z,115.9281,EXPENSIVE FAILS…,Cash Marco,Entertainment,[],PT13M43S,True,524469,7139,1113,4524.09,0.0157,0
2024-09-23T17:00:38Z,78.8866,Getting Recognized in Public,Cash Marco,Entertainment,"['Humour', 'Lifestyle (sociology)']",PT11M38S,True,508153,12349,4006,6441.56,0.0322,0
2024-06-28T17:00:38Z,165.8866,Oddly Satisfying That Will Make You Sleepy,Cash Marco,Entertainment,"['Hobby', 'Lifestyle (sociology)']",PT12M23S,True,505869,12669,1197,3049.49,0.0274,0
2024-09-09T17:00:44Z,92.8865,RATING MY LOOKALIKES,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT11M2S,True,505657,7613,1541,5443.82,0.0181,0
2024-09-28T17:00:18Z,73.8868,Reacting to TikToks About Me,Cash Marco,Entertainment,[],PT14M7S,True,492165,13988,3576,6661.07,0.0357,0
2024-06-22T17:00:30Z,171.8867,Cash’s PRIME Tier List,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT13M14S,True,481513,10665,2755,2801.34,0.0279,0
2024-07-26T16:00:04Z,137.9286,Cash Watches All Skibidi Toilet Episodes 1-76 (Part 4),Cash Marco,Entertainment,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT18M5S,True,477681,8379,1552,3463.25,0.0208,0
2024-07-18T16:00:46Z,145.9281,100% Completing the Henry Stickmin Collection,Cash Marco,Entertainment,['Video game culture'],PT1H1M47S,True,468956,4976,609,3213.61,0.0119,0
2024-08-22T16:00:03Z,110.9286,Rich Girl Rejects Poor Boy And Regrets It,Cash Marco,Entertainment,"['Entertainment', 'Film']",PT15M53S,True,468709,9543,1486,4225.32,0.0235,0
2024-09-30T17:00:23Z,71.8867,Cash Plays THE IMPOSSIBLE QUIZ…,Cash Marco,Entertainment,[],PT15M50S,True,459356,6343,670,6390.0,0.0153,0
2024-09-21T17:00:16Z,80.8868,SHE WAS BANNED FROM PLAYING ROBLOX...,Cash Marco,Entertainment,[],PT22M29S,True,446536,7266,2142,5520.51,0.0211,0
2024-08-19T16:00:05Z,113.9286,People Having a Worse Day Than You,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT10M18S,True,440257,6382,876,3864.32,0.0165,0
2024-08-09T16:00:45Z,123.9282,Comparing the Hardest Things to Learn,Cash Marco,Entertainment,['Knowledge'],PT14M13S,True,431919,7434,1784,3485.24,0.0213,0
2024-06-26T15:00:59Z,167.9697,Cash Watches All Skibidi Toilet Episodes 1-74 (Part 1),Cash Marco,Entertainment,"['Action-adventure game', 'Action game', 'Video game culture']",PT17M34S,True,431491,14195,1697,2568.86,0.0368,0
2024-08-02T16:00:50Z,130.9281,Cash Watches All Skibidi Toilet Episodes 1-76 (Part 5),Cash Marco,Entertainment,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT16M51S,True,422124,9660,1791,3224.09,0.0271,0
2024-07-25T16:00:38Z,138.9282,Growing up Short,Cash Marco,Entertainment,['Entertainment'],PT15M22S,True,423502,9198,3011,3048.35,0.0288,0
2024-09-01T17:00:21Z,100.8868,I Was in a Jubilee Video,Cash Marco,Entertainment,"['Humour', 'Lifestyle (sociology)']",PT12M20S,True,403864,9005,1816,4003.14,0.0268,0
2024-08-14T16:00:44Z,118.9282,ENGINEERING MISTAKES…,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT18M30S,True,404516,6701,1075,3401.35,0.0192,0
2024-09-13T17:00:17Z,88.8868,Teacher FIGHTS STUDENT at School,Cash Marco,Entertainment,"['Entertainment', 'Film']",PT16M19S,True,399144,5534,584,4490.48,0.0153,0
2024-09-06T17:00:12Z,95.8869,The Akinator Went Insane (0.01% Chance),Cash Marco,Entertainment,[],PT13M8S,True,396890,6405,871,4139.15,0.0183,0
2024-08-07T16:00:47Z,125.9281,Clips That Made iShowSpeed Famous (Part 3),Cash Marco,Entertainment,['Video game culture'],PT8M12S,True,393173,10383,927,3122.2,0.0288,0
2024-07-29T16:00:01Z,134.9287,I Look Too Young,Cash Marco,Entertainment,[],PT13M8S,True,391115,9789,3026,2898.68,0.0328,0
2024-07-08T16:00:38Z,155.9282,Cash’s Doritos Tier List,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT12M50S,True,387833,6717,1496,2487.25,0.0212,0
2024-08-29T17:00:13Z,103.8869,These Riddles Made Me Look Dumb,Cash Marco,Entertainment,[],PT16M2S,True,378683,5950,1036,3645.15,0.0184,0
2024-07-02T17:00:22Z,161.8868,Cash’s Soda Tier List,Cash Marco,Entertainment,[],PT10M26S,True,364563,15180,2850,2251.96,0.0495,0
2024-06-29T17:00:04Z,164.887,The Time I Failed High School,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT19M5S,True,363311,9256,2216,2203.39,0.0316,0
2024-08-15T16:00:49Z,117.9281,What’s My Mental Age?,Cash Marco,Entertainment,[],PT14M40S,True,362193,6702,1101,3071.3,0.0215,0
2024-09-17T17:00:10Z,84.8869,GENIUS Girl Calls People Dumb,Cash Marco,Entertainment,"['Entertainment', 'Film']",PT15M5S,True,360278,5751,687,4244.21,0.0179,0
2024-09-27T17:01:00Z,74.8863,I Played Every Secret Google Game,Cash Marco,Entertainment,['Video game culture'],PT13M28S,True,357076,6106,961,4768.24,0.0198,0
2024-08-11T16:00:18Z,121.9285,Akinator vs ChatGPT - Who Can Guess First?,Cash Marco,Entertainment,['Video game culture'],PT15M52S,True,352798,6111,814,2893.48,0.0196,0
2024-06-27T17:00:16Z,166.8868,100% Completing STEALING THE DIAMOND (ALL ENDINGS),Cash Marco,Entertainment,"['Action-adventure game', 'Video game culture']",PT20M46S,True,345389,5976,652,2069.6,0.0192,0
2024-08-03T16:00:55Z,129.928,Gold Digger Gets What She Deserves,Cash Marco,Entertainment,"['Entertainment', 'Film']",PT9M41S,True,343850,8463,1097,2646.47,0.0278,0
2024-07-19T16:00:42Z,144.9282,Clips That Made CaseOh Famous,Cash Marco,Entertainment,[],PT10M54S,True,343133,6820,1334,2367.61,0.0238,0
2024-09-08T17:00:13Z,93.8869,My Viewers WORST Gaming Setups,Cash Marco,Entertainment,['Video game culture'],PT16M13S,True,325781,7157,930,3469.93,0.0248,0
2024-09-04T17:00:38Z,97.8866,Girl Was BULLIED For BEING ASIAN…,Cash Marco,Entertainment,"['Entertainment', 'Film']",PT21M35S,True,313350,5982,1094,3201.15,0.0226,0
2024-08-23T16:00:17Z,109.9285,Rare Features Only 5% Of People Have,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT12M5S,True,304202,7189,1863,2767.27,0.0298,0
2024-09-22T17:00:35Z,79.8866,Kid REFUSES TO SLEEP…,Cash Marco,Entertainment,"['Entertainment', 'Film']",PT12M39S,True,303087,6048,1433,3793.97,0.0247,0
2024-09-18T17:00:33Z,83.8866,People You Won’t Believe Actually Exist,Cash Marco,Entertainment,[],PT11M49S,True,297781,4974,584,3549.8,0.0187,0
2024-06-24T17:00:05Z,169.887,100% Completing Five Nights at Freddy’s,Cash Marco,Entertainment,"['Action-adventure game', 'Role-playing video game', 'Video game culture']",PT16M1S,True,295279,8559,1420,1738.09,0.0338,0
2024-07-23T16:00:43Z,140.9282,Girl Gamer Gets Bullied By Kid At School,Cash Marco,Entertainment,['Entertainment'],PT10M39S,True,293757,7169,2770,2084.44,0.0338,0
2024-06-25T19:13:25Z,168.7944,"If I Laugh, I Pay You (Try Not To Laugh)",Cash Marco,Entertainment,"['Entertainment', 'Humour']",PT10M42S,True,288257,9065,2164,1707.74,0.039,0
2024-07-15T16:00:44Z,148.9282,Cash’s Cereal Tier List,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT11M25S,True,276711,6400,1643,1858.02,0.0291,0
2024-10-02T17:00:56Z,69.8864,Prank on Teacher GONE WRONG...,Cash Marco,Entertainment,"['Entertainment', 'Film', 'Humour']",PT9M6S,True,278864,5654,748,3990.25,0.023,0
2024-09-14T17:00:35Z,87.8866,EVIL MOM Doesn’t Feed Daughter,Cash Marco,Entertainment,"['Entertainment', 'Television program']",PT22M5S,True,273878,5346,931,3116.27,0.0229,0
2024-07-20T16:00:17Z,143.9285,DO NOT Play this Maze Home Alone…,Cash Marco,Entertainment,"['Action-adventure game', 'Video game culture']",PT9M19S,True,250540,4371,656,1740.73,0.0201,0
2024-09-19T17:00:41Z,82.8865,Dad Only Loves ONE SON…,Cash Marco,Entertainment,"['Entertainment', 'Film']",PT16M32S,True,250981,4617,762,3028.01,0.0214,0
2024-08-30T17:00:28Z,102.8867,What if You Stopped Breathing?,Cash Marco,Entertainment,[],PT13M55S,True,239907,4591,874,2331.76,0.0228,0
2024-10-06T17:00:15Z,65.8868,CRAZIEST Things Caught on Video!,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT15M35S,True,238142,4242,923,3614.41,0.0217,0
2024-09-26T17:00:28Z,75.8867,Would You Rather…?,Cash Marco,Entertainment,['Video game culture'],PT15M52S,True,230351,5473,1260,3035.46,0.0292,0
2024-09-20T17:00:37Z,81.8866,GENIUS INVENTIONS You’ve Never Seen!,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT13M3S,True,223185,3450,836,2725.54,0.0192,0
2024-09-05T17:00:20Z,96.8868,30 Terrifying Things Caught on Dashcam,Cash Marco,Entertainment,[],PT12M35S,True,211722,4054,633,2185.25,0.0221,0
2024-07-11T16:00:25Z,152.9284,100% COMPLETING THE MISSION (ALL ENDINGS),Cash Marco,Entertainment,"['Action-adventure game', 'Action game', 'Video game culture']",PT16M44S,True,210499,3544,558,1376.45,0.0195,0
2024-08-27T17:00:25Z,105.8867,I Found Something in the Forest…,Cash Marco,Entertainment,"['Entertainment', 'Film']",PT18M3S,True,210498,5902,807,1987.96,0.0319,0
2024-07-04T17:00:08Z,159.8869,100% Completing FLEEING THE COMPLEX (ALL ENDINGS),Cash Marco,Entertainment,"['Action-adventure game', 'Video game culture']",PT15M47S,True,207773,4902,535,1299.5,0.0262,0
2024-09-24T17:00:40Z,77.8866,Homeless Girl Becomes a BILLIONAIRE!,Cash Marco,Entertainment,"['Entertainment', 'Film']",PT19M53S,True,201732,3835,604,2590.07,0.022,0
2024-09-29T17:00:23Z,72.8867,Impossible 0.001% Odds!,Cash Marco,Entertainment,['Video game culture'],PT14M7S,True,194983,3653,768,2675.15,0.0227,0
2024-07-06T17:00:03Z,157.887,100% Completing Five Nights at Freddy’s 2,Cash Marco,Entertainment,"['Action-adventure game', 'Role-playing video game', 'Video game culture']",PT15M55S,True,189571,4385,856,1200.68,0.0276,0
2024-09-11T17:00:52Z,90.8864,Hispanic Girl SHAMED For Her FOOD…,Cash Marco,Entertainment,"['Entertainment', 'Film', 'Television program']",PT15M8S,True,185763,3910,641,2043.9,0.0245,0
2024-10-08T17:00:41Z,63.8865,World’s Most EVIL KIDS!,Cash Marco,Entertainment,['Entertainment'],PT12M47S,True,182450,3632,637,2855.85,0.0234,0
2024-08-24T17:00:39Z,108.8866,People Caught Cheating Over Texts,Cash Marco,Entertainment,[],PT13M20S,True,179501,4062,505,1648.51,0.0254,0
2024-08-28T17:00:18Z,104.8868,creepy wife won't stop staring...,Cash Marco,Entertainment,"['Lifestyle (sociology)', 'Pet']",PT16M9S,True,174149,6125,892,1660.35,0.0403,0
2024-10-07T17:00:51Z,64.8864,Try Not To Cringe (IMPOSSIBLE),Cash Marco,Entertainment,['Entertainment'],PT15M14S,True,174751,3565,644,2693.18,0.0241,0
2024-07-01T17:00:03Z,162.887,BEATING 20/20/20/20 MODE in Five Nights at Freddy’s,Cash Marco,Entertainment,"['Action-adventure game', 'Action game', 'Video game culture']",PT9M13S,True,166706,5341,739,1023.45,0.0365,0
2024-08-26T17:00:11Z,106.8869,What If Aliens Came to Earth,Cash Marco,Entertainment,['Entertainment'],PT11M8S,True,165809,4450,767,1551.26,0.0315,0
2024-08-31T17:00:20Z,101.8868,Cutting EVERYDAY Objects in Half,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT13M,True,159866,3399,474,1569.06,0.0242,0
2024-09-02T17:00:00Z,99.887,Cheating in Middle School,Cash Marco,Entertainment,[],PT16M2S,True,156334,4508,893,1565.11,0.0345,0
2024-10-03T17:00:04Z,68.887,Gamer Kid Caught Cheating While LIVE…,Cash Marco,Entertainment,[],PT15M44S,True,151022,3420,401,2192.31,0.0253,0
2024-07-13T16:00:10Z,150.9286,100% Completing Five Nights at Freddy’s 3,Cash Marco,Entertainment,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT14M52S,True,137583,3373,521,911.58,0.0283,0
2024-10-04T17:00:19Z,67.8868,I Killed The Akinator… (YOUTUBER EDITION),Cash Marco,Entertainment,[],PT17M12S,True,138066,2974,620,2033.77,0.026,0
2024-07-21T16:00:31Z,142.9283,100% Completing Five Nights at Freddy’s 4,Cash Marco,Entertainment,"['Action-adventure game', 'Action game', 'Video game culture']",PT12M32S,True,134458,3445,523,940.74,0.0295,0
