publishedAt,elapsedDays,title,channelTitle,category,topicCategories,duration,licensedContent,viewCount,likeCount,commentCount,avgDailyViews,engagementRate,isTrending
2024-11-22T00:03:26Z,19.6217,NADIE,Tito Double P - Topic,Music,"['Music', 'Music of Latin America']",PT3M18S,True,8515249,138220,2031,433971.01,0.0165,1
2024-09-04T10:30:59Z,98.1859,How to get Spongebob El Primo FOR FREE!,Brawl Stars,Gaming,"['Action game', 'Casual game', 'Video game culture']",PT1M36S,True,42557607,416055,9180,433439.09,0.01,1
2024-06-05T07:20:22Z,189.2895,Man vs Wind Turbine 🤯,Red Bull,Sports,"['Basketball', 'Lifestyle (sociology)']",PT34S,True,81352511,3726513,14639,429778.26,0.046,1
2024-12-07T00:30:49Z,4.6027,"FORGOTTEN Truck In Cow Pasture With SEIZED Motor - Will It RUN AND DRIVE 1,500 Miles Home?",Vice Grip Garage,Autos & Vehicles,"['Lifestyle (sociology)', 'Vehicle']",PT2H46M48S,True,1953962,75392,6117,424525.17,0.0417,1
2021-02-14T02:00:11Z,1396.5407,Rauw Alejandro - 2/Catorce (Video Oficial),Rauw Alejandro,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M33S,True,591245794,3352349,35200,423364.53,0.0057,1
2024-12-06T00:04:43Z,5.6209,gervonta,Peso Pluma - Topic,Music,['Music'],PT2M48S,True,2355809,89315,3377,419115.98,0.0393,1
2023-06-02T03:59:56Z,558.4575,"Stray Kids ""특(S-Class)"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M31S,True,233063291,3572471,1010160,417333.98,0.0197,1
2024-11-14T04:30:18Z,27.4364,AINKA (Official Music Video) Gur Sidhu | Gurlez Akhtar | Kaptaan | New Punjabi Song 2024,Brown Town Music,Music,"['Hip hop music', 'Music', 'Music of Asia', 'Pop music']",PT3M3S,True,11353377,207805,1648,413807.1,0.0184,1
2024-12-06T05:27:04Z,5.3682,ULTIMATE CITADELLE DES MORTS EASTER EGG GUIDE! (ALL SWORDS + SPAWN LOCATIONS TUTORIAL),MrRoflWaffles,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT25M54S,True,2214780,53508,5130,412574.05,0.0265,1
2023-09-22T00:00:11Z,446.624,"Xavi, Los Dareyes De La Sierra - Poco a Poco (Official Video)",Xavi Oficial,Music,"['Music', 'Music of Latin America']",PT2M36S,True,183632706,806041,15669,411157.27,0.0045,1
2019-10-14T19:13:38Z,1884.823,J BALVIN x BAD BUNNY - LA CANCIÓN | OASIS (Video Oficial),Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT4M11S,False,774544553,3157330,57218,410937.55,0.0042,1
2024-07-18T07:03:24Z,146.3013,World Record Tunnel Glide 🪂,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT19S,True,59805924,2303759,6737,408786.01,0.0386,1
2024-11-15T05:00:23Z,26.4155,Rauw Alejandro - Tú Con Él (Lyric Video),Rauw Alejandro,Music,"['Music', 'Music of Latin America', 'Pop music']",PT4M50S,True,10790718,154276,2950,408499.48,0.0146,1
2024-08-21T13:12:46Z,112.0736,Cristiano Ronaldo y Georgina revelan todo en el quiz de parejas | Cris & Gio Parte I,UR · Cristiano,Sports,['Entertainment'],PT2M56S,True,45689120,3781932,202489,407670.67,0.0872,1
2024-12-06T17:00:06Z,4.4871,Doechii: Tiny Desk Concert,NPR Music,Music,"['Hip hop music', 'Jazz', 'Music', 'Pop music']",PT23M57S,False,1819067,176086,9392,405399.26,0.10196,1
2024-09-05T11:55:07Z,97.1275,Arcane: Season 2 | Official Trailer,League of Legends,Film & Animation,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT2M8S,True,39172091,334140,10766,403305.87,0.0088,1
2011-10-19T02:42:54Z,4802.511,Coldplay - Paradise (Official Video),Coldplay,Music,"['Electronic music', 'Music', 'Pop music', 'Rock music']",PT4M21S,True,1916761655,9440285,360526,399116.56,0.0051,1
2021-10-01T03:58:11Z,1167.4587,"TWICE ""The Feels"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M52S,True,464061937,6733765,749378,397497.52,0.0161,1
2024-12-08T18:00:07Z,2.4455,Among Us VS Fall Guys | DEATH BATTLE!,DEATH BATTLE!,Entertainment,"['Action-adventure game', 'Action game', 'Strategy video game', 'Video game culture']",PT18M57S,True,970944,61279,6868,397032.92,0.07019,1
2024-12-01T17:37:36Z,9.8609,REAL MADRID 2 - 0 GETAFE CF I RESUMEN LALIGA EA SPORTS,LALIGA EA SPORTS,Sports,['Video game culture'],PT3M17S,True,3903621,72163,1922,395868.63,0.019,1
2024-11-18T04:41:03Z,23.4002,Lowest Rank In Fortnite,LazarBeam,Gaming,"['Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT1M,True,9253468,501248,1804,395443.97,0.0544,1
2023-08-10T21:38:18Z,488.7225,Over the House Football Catch!,Jesser,Sports,['Lifestyle (sociology)'],PT36S,True,191112336,3851198,4290,391044.68,0.0202,1
2019-03-15T00:00:48Z,2098.6236,Rauw Alejandro & Chencho Corleone - El Efecto (Video Oficial),Rauw Alejandro,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M28S,False,808779954,3510967,34804,385385.9,0.0044,1
2023-11-07T17:00:10Z,399.9157,Rauw Alejandro - DILUVIO (Official Video),Rauw Alejandro,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M35S,True,153817854,513815,7693,384625.69,0.0034,1
2024-01-10T14:55:10Z,336.0025,"Still Here | Season 2024 Cinematic - League of Legends (ft. Forts, Tiffany Aris, and 2WEI)",League of Legends,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Video game culture']",PT4M20S,True,128906658,1940633,41491,383647.91,0.0154,1
2024-10-26T15:00:06Z,45.9991,DEMONS ARE ATTACKING BRAWL STARS!!!,Brawl Stars,Gaming,"['Action game', 'Video game culture']",PT9M8S,True,17522897,592659,51943,380940.0,0.0368,1
2024-09-19T07:00:02Z,83.3037,Balancing Across TWO Continents 🤯,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT29S,True,31719523,1457931,8562,380769.68,0.0462,1
2023-05-19T00:00:08Z,572.624,Bad Bunny - WHERE SHE GOES (Video Oficial),Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Pop music']",PT4M32S,True,216590837,1839827,41091,378242.68,0.0087,1
2024-12-06T22:02:00Z,4.2775,I Trapped 25 Creators on my Basketball Court,Jesser,Sports,"['Basketball', 'Lifestyle (sociology)']",PT28M33S,True,1612751,32019,1809,377031.21,0.02098,1
2016-12-31T05:37:30Z,2902.3898,BAD BUNNY - SOY PEOR (Video Oficial),Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT4M30S,True,1093955013,6184235,253572,376915.26,0.0059,1
2023-02-13T03:58:18Z,667.4531,Rihanna’s FULL Apple Music Super Bowl LVII Halftime Show,NFL,Sports,"['Music', 'Pop music', 'Rhythm and blues']",PT13M51S,True,250679878,3670913,163749,375576.77,0.0153,1
2023-10-27T00:00:08Z,411.624,"Xavi, Tony Aguirre - Modo DND (Official Video)",Xavi Oficial,Music,"['Music', 'Music of Latin America', 'Pop music']",PT3M43S,True,154525153,669924,12739,375403.65,0.0044,1
2024-12-06T05:00:43Z,5.3865,"V, Bing Crosby - Bing Crosby x V (of BTS) “White Christmas” (Official Video)",BingCrosbyVEVO,Music,"['Christian music', 'Music', 'Pop music']",PT2M55S,True,2015885,348298,26125,374247.66,0.1857,1
2024-09-12T19:00:11Z,89.8036,On Track To A World’s First,Red Bull,Sports,['Lifestyle (sociology)'],PT40S,True,33408954,2092652,21748,372022.44,0.0633,1
2024-10-26T21:13:36Z,45.7109,REAL MADRID 0 - 4 FC BARCELONA | RESUMEN LALIGA EA SPORTS,LALIGA EA SPORTS,Sports,"['Sports game', 'Video game culture']",PT3M35S,True,17002228,330513,16046,371951.29,0.0204,1
2024-11-23T02:56:46Z,18.4726,Starc tells Harshit to pitch it up … or else! 🥶 #AUSvIND,cricket.com.au,Sports,"['Cricket', 'Sport']",PT15S,True,6858998,259934,1201,371306.58,0.0381,1
2024-10-15T08:58:06Z,57.2505,"ITZY ""GOLD"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M20S,True,21174734,818336,68536,369861.12,0.0419,1
2020-10-23T00:00:11Z,1510.624,Rauw Alejandro x Anuel AA - Reloj (Video Oficial),Rauw Alejandro,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M49S,True,556785144,2801216,44299,368579.57,0.0051,1
2024-10-30T20:26:42Z,41.7435,kissy face kissy face 😚 #ROSÉ_Bruno_APT brought to you by youtube shorts,ROSÉ,People & Blogs,[],PT16S,False,15303588,661566,7818,366610.08,0.0437,1
2024-12-07T23:59:52Z,3.1956,Reacher Season 3 - Official Teaser | Prime Video,Prime Video,Entertainment,"['Entertainment', 'Film', 'Television program']",PT45S,True,1166205,19397,1086,364940.86,0.01756,1
2020-03-27T19:00:03Z,1719.8324,BAD BUNNY - YO PERREO SOLA | YHLQMDLG (Video Oficial),Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M21S,True,624330411,6419853,274051,363018.17,0.0107,1
2024-12-07T17:01:59Z,3.9144,Family Christmas Shopping,Jake Webber,Entertainment,"['Hobby', 'Lifestyle (sociology)']",PT24M39S,True,1418681,74587,3204,362426.17,0.0548,1
2024-12-03T14:09:20Z,8.0055,Suing Minecraft Because They Broke The Law & Pissed Me Off,Kian Brose,Entertainment,"['Role-playing video game', 'Video game culture']",PT15M9S,True,2894241,302217,21924,361531.57,0.112,1
2024-10-19T15:12:02Z,52.962,RARE JOYRIDE 🛸,Ryan Trahan,Entertainment,[],PT45S,True,19102998,906310,5951,360692.53,0.0478,1
2024-12-03T17:00:08Z,7.8869,Pro Chefs Blind Taste Test Every Instant Ramen | The Taste Panel | Epicurious,Epicurious,Entertainment,"['Food', 'Lifestyle (sociology)']",PT19M27S,True,2833730,58893,2721,359295.79,0.0217,1
2024-07-15T08:04:52Z,149.2586,Best Way To Clean Your Shoes 💦,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT10S,True,53330743,1576238,8977,357304.32,0.0297,1
2022-08-22T16:00:10Z,841.9573,Bad Bunny - Neverita (Video Oficial) | Un Verano Sin Ti,Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M4S,True,298720592,2551678,87570,354793.04,0.0088,1
2024-10-20T17:36:30Z,51.8617,meet me at the APT! let's see how you make it your own on shorts!💗 brought to you by youtube shorts,ROSÉ,People & Blogs,"['Fashion', 'Lifestyle (sociology)', 'Music of Asia']",PT37S,False,18399522,911816,10224,354780.54,0.0501,1
2020-10-26T08:59:54Z,1507.2492,"TWICE ""I CAN'T STOP ME"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M41S,True,534227164,6637758,2270377,354438.51,0.0167,1
2024-08-24T07:00:27Z,109.3034,Just Keep Breathing 😮‍💨,Red Bull,Sports,"['Lifestyle (sociology)', 'Physical fitness']",PT54S,True,38450233,1908149,18994,351775.27,0.0501,1
2023-08-25T15:03:34Z,473.9679,They Just Keep Getting Longer 👏,Red Bull,Sports,['Lifestyle (sociology)'],PT1M,True,166281816,4818829,6676,350829.28,0.029,1
2023-11-21T08:45:11Z,386.2306,Extreme Axe Throwing 🎯🪓,Red Bull,Sports,['Lifestyle (sociology)'],PT12S,True,135424720,5016245,13533,350631.77,0.0371,1
2023-08-21T16:18:09Z,477.9161,Parkour Like You’ve Never Seen Before 🤯,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT54S,True,167391687,5171475,47437,350253.29,0.0312,1
2023-12-08T00:03:02Z,369.622,BELLAKEO,Peso Pluma - Topic,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M18S,True,129152873,862404,6520,349418.79,0.0067,1
2024-04-03T07:21:52Z,252.2885,Deliveries Got An Upgrade 🤩,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT19S,True,87853153,2627938,11901,348224.96,0.03,1
2023-07-07T21:00:10Z,522.749,Natanael Cano - Mi Bello Angel [Official Video],Natanael Cano,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M10S,False,181746639,834675,15835,347674.77,0.0047,1
2024-12-08T20:00:05Z,2.762,We had a Sleepover… (disaster),Nico Polo,Entertainment,"['Hobby', 'Lifestyle (sociology)']",PT15M6S,True,955407,20714,2839,345911.3,0.0247,1
2024-08-26T14:00:16Z,107.0406,Call of Duty: Black Ops 6 - Multiplayer Reveal Trailer,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Role-playing video game', 'Strategy video game', 'Video game culture']",PT2M16S,True,36936178,80711,7214,345066.99,0.0024,1
2024-11-06T09:15:40Z,35.2383,Angel Edgar VS Demon Mortis - Animation,Brawl Stars,Gaming,"['Action game', 'Video game culture']",PT1M9S,True,12095830,358692,14964,343258.05,0.0309,1
2023-05-01T22:00:07Z,589.7074,Natanael Cano - Pacas De Billetes,Natanael Cano,Music,"['Music', 'Music of Latin America', 'Pop music']",PT3M8S,False,201411820,764986,16078,341545.35,0.0039,1
2024-12-06T05:00:16Z,5.3868,ROSÉ - 3am (official audio),ROSÉ,Music,"['Independent music', 'Music', 'Pop music']",PT2M35S,True,1835829,141669,4581,340801.4,0.0797,1
2023-08-09T18:07:47Z,489.8399,drawing a random person then finding them,Ryan Trahan,Entertainment,"['Hobby', 'Lifestyle (sociology)']",PT44S,True,165312546,5773051,15742,337482.81,0.035,1
2024-11-02T15:01:03Z,38.9696,I Tested Restaurants with No Reviews,Ryan Trahan,Entertainment,"['Food', 'Lifestyle (sociology)']",PT22M50S,True,13130734,388359,17500,336948.13,0.0309,1
2018-04-09T08:59:51Z,2438.2492,"TWICE ""What is Love?"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M44S,True,821435543,7685800,693445,336895.65,0.0102,1
2021-06-24T04:00:26Z,1266.4284,Farruko - Pepas (Audio),FARRUKOVEVO,Music,"['Electronic music', 'Music', 'Music of Latin America', 'Pop music']",PT4M48S,True,426487104,3285843,67350,336763.69,0.0079,1
2024-12-08T04:32:10Z,3.0065,Syrian opposition says al-Assad ‘has fled’ country,Al Jazeera English,News & Politics,"['Politics', 'Society']",PT11M45S,True,1003487,13101,4201,333772.49,0.01724,1
2023-10-13T16:00:09Z,424.9574,BAD BUNNY - MONACO (Official Video) | nadie sabe lo que va a pasar mañana,Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT7M20S,True,139751271,1435551,41817,328859.48,0.0106,1
2024-08-21T13:00:06Z,112.0824,When I met the most famous Cristiano,UR · Cristiano,People & Blogs,['Sport'],PT1M3S,True,36758624,2847416,123329,327960.71,0.0808,1
2024-04-30T11:47:23Z,225.1041,World’s Craziest Basketball Hoops 😳🏀,Red Bull,Sports,"['Basketball', 'Sport']",PT1M,True,73805132,2778385,6373,327871.11,0.0377,1
2021-08-23T08:59:54Z,1206.2492,"Stray Kids ""소리꾼(Thunderous)"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M19S,True,393428132,6438987,1587275,326158.25,0.0204,1
2024-08-30T07:00:20Z,103.3034,How Far Would You Make It? 😳,Red Bull,Sports,['Lifestyle (sociology)'],PT1M,True,33574041,1351232,2915,325004.22,0.0403,1
2024-08-14T04:01:08Z,119.4567,TRUMP (Official Music Video) Cheema Y | Gur Sidhu | New Punjabi Song 2024,Brown Town Music,Music,"['Hip hop music', 'Music', 'Pop music']",PT3M23S,True,38714436,475476,5385,324087.61,0.0124,1
2024-10-16T08:40:59Z,56.2336,Don’t Fall Over 👀,Red Bull,Sports,"['Lifestyle (sociology)', 'Tourism']",PT54S,True,18161633,740408,3328,322967.64,0.041,1
2024-12-09T16:00:48Z,1.5283,Andrew Garfield & Ryan Reynolds | Actors on Actors,Variety,Entertainment,"['Entertainment', 'Humour', 'Television program']",PT48M53S,True,492140,24291,1130,322017.93,0.05165,1
2020-03-09T09:00:00Z,1738.2491,"ITZY ""WANNABE"" M/V @ITZY",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M39S,True,553434695,6690099,343331,318386.3,0.0127,1
2019-08-29T04:00:06Z,1931.4574,Rauw Alejandro ❌ Farruko - Fantasías (Video Oficial),Rauw Alejandro,Music,"['Electronic music', 'Music', 'Music of Latin America', 'Pop music']",PT3M18S,False,614609646,2331098,30243,318210.3,0.0038,1
2024-06-09T17:02:02Z,184.9144,Black Ops 6 - Gameplay Reveal Trailer,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Video game culture']",PT2M11S,True,58763295,171288,13868,317786.47,0.0032,1
2024-12-09T18:34:40Z,1.4215,"Why North Italy is Rich and South Italy is ""Poor""",RealLifeLore,Education,['Society'],PT29M11S,True,449682,13409,1745,316343.3,0.0337,1
2019-04-22T08:59:58Z,2060.2492,"TWICE ""FANCY"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M39S,True,648097312,6445431,767407,314572.29,0.0111,1
2024-12-06T05:00:36Z,5.3866,ROSÉ - dance all night (official audio),ROSÉ,Music,"['Music', 'Pop music']",PT3M35S,True,1668952,120345,3681,309834.03,0.0743,1
2024-12-06T05:00:38Z,5.3866,ROSÉ - two years (official audio),ROSÉ,Music,"['Music', 'Pop music']",PT2M48S,True,1661817,135577,3598,308509.45,0.0837,1
2024-06-13T07:08:21Z,181.2979,Bike Speed World Record 🏅,Red Bull,Sports,['Lifestyle (sociology)'],PT19S,True,55625464,2551579,8414,306818.03,0.046,1
2017-08-04T04:00:01Z,2686.4287,"Farruko, Bad Bunny, Rvssian - Krippy Kush (Official Video)",FARRUKOVEVO,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M54S,True,820072183,4428064,197551,305264.82,0.0056,1
2022-02-14T01:37:03Z,1031.5512,"Dr. Dre, Snoop Dogg, Eminem, Mary J. Blige, Kendrick Lamar & 50 Cent FULL Pepsi SB LVI Halftime Show",NFL,Sports,"['Entertainment', 'Hip hop music', 'Performing arts', 'Pop music', 'Soul music']",PT14M41S,True,314295148,4799524,218898,304682.06,0.016,1
2022-07-25T22:00:09Z,869.7074,LOKERA - Rauw Alejandro x Lyanno x Brray (Official Video),Rauw Alejandro,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M27S,True,264325217,921016,8540,303924.3,0.0035,1
2024-07-11T00:00:06Z,153.6241,Natanael Cano x Oscar Maydon - Giza [Official Video],Natanael Cano,Music,"['Music', 'Music of Latin America', 'Pop music']",PT3M20S,False,46562925,305395,13348,303096.49,0.0068,1
2024-06-14T03:58:09Z,180.4588,"NAYEON ""ABCD"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M42S,True,54352872,1534798,171059,301192.69,0.0314,1
2024-12-05T14:05:29Z,5.6084,Fortnite OG: Chapter 1 - Season 1 - Gameplay Trailer,Fortnite,Music,"['Action-adventure game', 'Action game', 'Video game culture']",PT49S,True,1686814,86868,6782,300765.64,0.05552,1
2020-06-17T08:59:53Z,1638.2492,"Stray Kids ""神메뉴(God's Menu)"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M7S,True,491319652,7934969,2233722,299905.32,0.0207,1
2022-05-06T23:23:36Z,949.6494,Bad Bunny (ft. Bomba Estéreo) - Ojitos Lindos (360° Visualizer) | Un Verano Sin Ti,Bad Bunny,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT4M19S,True,283409004,1748456,18668,298435.41,0.0062,1
2024-11-30T17:01:34Z,10.9147,I teach Mr Beast how to Siuuu!,UR · Cristiano,Sports,"['Association football', 'Sport']",PT19S,True,3254248,435418,7601,298152.77,0.1361,1
2024-12-09T03:30:08Z,2.0496,"Resumen completo: Cruz Azul 3 (3) vs. (4) 4 América | Semifinal, Vuelta | ¡A por una final más!",Club América,Sports,"['Association football', 'Sport']",PT14M26S,True,607584,9619,1192,296440.28,0.01779,1
2024-06-04T07:24:19Z,190.2868,He Jumped From How High?! 🤯,Red Bull,Sports,"['Hobby', 'Lifestyle (sociology)']",PT39S,True,56296025,2159811,7491,295848.29,0.0385,1
2024-06-02T21:02:00Z,191.7477,$1 vs $300 Watergun!,Jesser,Sports,"['Hobby', 'Lifestyle (sociology)']",PT59S,True,56598936,2381398,1871,295174.0,0.0421,1
2024-11-24T18:15:40Z,16.8345,RARE JOYRIDE WINNER 🏆,Ryan Trahan,Entertainment,['Lifestyle (sociology)'],PT48S,True,4952609,242221,2462,294194.01,0.0494,1
2024-12-08T15:30:23Z,2.978,Something About Pokemon Mystery Dungeon ANIMATED 🏛️❔🏛️,TerminalMontage,Gaming,['Video game culture'],PT5M28S,True,875781,84433,4988,294083.61,0.1021,1
2024-08-21T13:12:11Z,112.074,Welcome to my new YouTube Channel!!,UR · Cristiano,People & Blogs,[],PT14S,True,32952246,4673879,160034,294022.22,0.1467,1
2024-12-07T18:00:07Z,3.8453,I Met Shady in Real Life,Cash Marco,Entertainment,['Lifestyle (sociology)'],PT8M27S,True,1123530,29111,8221,292182.66,0.0332,1
2023-03-10T04:37:30Z,642.4314,CALIFORNIA LOVE (Official Video) Cheema Y | Gur Sidhu | Punjabi Song 2023,Brown Town Music,Music,"['Hip hop music', 'Music', 'Music of Asia', 'Pop music']",PT2M37S,True,185456283,1142267,15505,288678.73,0.0062,1
2024-09-28T07:00:36Z,74.3033,Most Extreme Game Of Simon Says 😮‍💨,Red Bull,Sports,"['Sport', 'Tennis']",PT53S,True,21430775,1423122,8105,288422.92,0.0668,1
2024-12-06T05:00:13Z,5.3869,ROSÉ - gameboy (official audio),ROSÉ,Music,"['Music', 'Pop music']",PT2M47S,True,1550121,135677,4286,287757.52,0.0903,1
2024-12-06T19:00:08Z,4.4038,"I Spent $5,000 on Advent Calendars *SCAM ALERT*",Mia Maples,Howto & Style,"['Fashion', 'Hobby', 'Lifestyle (sociology)']",PT52M8S,True,1266298,64630,7161,287546.66,0.05669,1
2024-09-11T07:00:29Z,91.3033,Don’t Fall Off The Roof 😬,Red Bull,Sports,['Lifestyle (sociology)'],PT21S,True,26205028,961449,1106,287010.74,0.0367,1
2024-10-07T16:00:44Z,64.957,Call of Duty: Black Ops 6 - Global Launch Gameplay Trailer,Call of Duty,Gaming,"['Action-adventure game', 'Action game', 'Video game culture']",PT1M8S,True,18518177,41566,3215,285083.62,0.0024,1
2019-02-14T16:00:25Z,2126.9572,BAD BUNNY - SI ESTUVIÉSEMOS JUNTOS | X100PRE (Video Oficial),Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT2M54S,True,604506656,3767648,86672,284211.95,0.0064,1
2024-10-17T07:00:20Z,55.3322,10 FREE DEAD BOXES?! #deadgame,Brawl Stars,Gaming,"['Action game', 'Role-playing video game', 'Video game culture']",PT2M26S,True,15632598,394334,15567,282522.62,0.0262,1
2023-06-30T20:00:07Z,529.7907,Natanael Cano - Mas Altas Que Bajadas,Natanael Cano,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT3M31S,False,149628988,622693,10484,282430.38,0.0042,1
2020-03-02T15:00:10Z,1744.999,BAD BUNNY - SI VEO A TU MAMÁ | YHLQMDLG (Video Oficial),Bad Bunny,Music,"['Hip hop music', 'Music', 'Music of Latin America', 'Pop music']",PT4M26S,True,492476923,4460424,95899,282221.89,0.0093,1
2024-12-07T20:55:41Z,3.7233,Why Syria's civil war restarted,CaspianReport,News & Politics,"['Military', 'Politics', 'Society']",PT18M32S,True,1043158,32523,4582,280170.28,0.0356,1
2024-12-06T05:00:16Z,5.3868,ROSÉ - drinks or coffee (official audio),ROSÉ,Music,"['Music', 'Pop music']",PT2M14S,True,1502573,126492,4194,278936.1,0.087,1
2024-11-25T22:00:31Z,15.6783,Kalogeras Sisters HEAR ME OUT CAKE!,Kalogeras Sisters ,Entertainment,"['Food', 'Humour', 'Lifestyle (sociology)']",PT28M42S,True,4370020,123249,8263,278730.47,0.0301,1
2016-07-23T01:43:50Z,3063.5232,Farruko - Chillax (Official Video) ft. Ky-Mani Marley,FARRUKOVEVO,Music,"['Electronic music', 'Hip hop music', 'Music', 'Music of Latin America', 'Pop music', 'Reggae']",PT5M37S,True,852388868,2288106,45240,278238.1,0.0027,1
2024-12-05T14:10:35Z,6.0334,Craziest Cristiano Ronaldo’s shot!,UR · Cristiano,Sports,"['Association football', 'Sport']",PT21S,True,1677256,244219,5771,277995.16,0.149,1
2022-03-18T03:59:53Z,999.4575,"Stray Kids ""MANIAC"" M/V",JYP Entertainment,Music,"['Music', 'Music of Asia', 'Pop music']",PT3M23S,True,277582486,4983688,1165993,277733.16,0.0222,1
2024-10-04T08:41:58Z,68.2329,I Made Fortnites Deadliest Map,LazarBeam,Gaming,['Video game culture'],PT58S,True,18925704,1160222,5556,277369.19,0.0616,1
2018-11-03T07:30:00Z,2230.3116,"K/DA - POP/STARS (ft. Madison Beer, (G)I-DLE, Jaira Burns) | Music Video - League of Legends",League of Legends,Gaming,"['Electronic music', 'Music', 'Music of Asia', 'Pop music', 'Video game culture']",PT3M23S,True,618383862,6230121,254981,277263.44,0.0105,1
2024-12-05T02:00:01Z,6.5408,ANANTA | Announce Trailer,Mugen Official,Gaming,"['Action game', 'Role-playing video game', 'Video game culture']",PT2M16S,False,1812092,92213,6479,277044.4,0.0545,1
2024-05-03T07:00:00Z,222.3037,Could You Make It Across? 😳,Red Bull,Sports,['Lifestyle (sociology)'],PT1M,True,61436012,2949422,5692,276360.73,0.0481,1
2024-04-24T15:34:41Z,230.9463,Longest Ski Jump World Record 🥶,Red Bull,Sports,['Sport'],PT25S,True,63696942,2765446,11022,275808.45,0.0436,1
2024-03-29T08:30:09Z,257.2411,World’s Narrowest Cycle Lane? 🫣,Red Bull,Sports,['Lifestyle (sociology)'],PT34S,True,70361384,2434002,2064,273523.1,0.0346,1
2019-09-23T09:00:11Z,1906.249,"TWICE ""Feel Special"" M/V",JYP Entertainment,Music,"['Electronic music', 'Music', 'Music of Asia', 'Pop music']",PT3M41S,True,519987511,5311015,589976,272780.48,0.0113,1
2024-12-07T22:00:16Z,3.6785,THIS is Why Your Heat Bill is So High,Home RenoVision DIY,Howto & Style,"['Hobby', 'Lifestyle (sociology)']",PT18M21S,True,1001506,17772,1334,272259.34,0.0191,1
2024-12-06T05:00:15Z,5.3868,ROSÉ - too bad for us (official audio),ROSÉ,Music,"['Music', 'Pop music']",PT3M57S,True,1464306,125756,3691,271832.26,0.0884,1
2021-10-28T11:00:05Z,1140.1657,Imagine Dragons & JID - Enemy (from the series Arcane: League of Legends) | Official Music Video,League of Legends,Gaming,"['Action game', 'Role-playing video game', 'Video game culture']",PT3M34S,True,308656865,3600644,39463,270712.29,0.0118,1
2024-11-14T13:00:33Z,27.0533,Australia v Pakistan | First T20I | T20I Series 2024-25,cricket.com.au,Sports,"['Cricket', 'Sport']",PT8M2S,True,7299540,103856,3439,269820.69,0.0147,1
